ID,Track,Time,Version,Items,Speed,Category,Center amax,Center offset,Split
22/07/04 (08:019),Wii Moo Moo Meadows,2540.0647839999997,No Items,Cartridge,150cc,48 Tracks,2642.1810370000003,-102.1162530000006,0:42:20.064784
22/07/04 (08:019),GBA Mario Circuit,2662.8697639999996,No Items,Cartridge,150cc,48 Tracks,2768.0115650000002,-105.14180100000067,0:44:22.869764
22/07/04 (08:019),DS Cheep Cheep Beach,2809.0582799999997,No Items,Cartridge,150cc,48 Tracks,2918.360137,-109.30185700000038,0:46:49.058280
22/07/04 (08:019),N64 Toad's Turnpike,2949.8642419999996,No Items,Cartridge,150cc,48 Tracks,3066.090878,-116.22663600000033,0:49:09.864242
22/07/04 (08:019),GCN Dry Dry Desert,3112.4664419999995,No Items,Cartridge,150cc,48 Tracks,3241.368269,-128.9018270000006,0:51:52.466442
22/07/04 (08:019),SNES Donut Plains 3,3227.5979099999995,No Items,Cartridge,150cc,48 Tracks,3360.532345,-132.93443500000058,0:53:47.597910
22/07/04 (08:019),N64 Royal Raceway,3383.5244569999995,No Items,Cartridge,150cc,48 Tracks,3520.537306,-137.01284900000064,0:56:23.524457
22/07/04 (08:019),3DS DK Jungle,3544.3482349999995,No Items,Cartridge,150cc,48 Tracks,3684.881561,-140.53332600000067,0:59:04.348235
22/07/04 (08:019),DS Wario Stadium,3697.2384699999993,No Items,Cartridge,150cc,48 Tracks,3841.373138,-144.1346680000006,1:01:37.238470
22/07/04 (08:019),GCN Sherbet Land,3844.4659729999994,No Items,Cartridge,150cc,48 Tracks,3996.324514,-151.8585410000005,1:04:04.465973
22/07/04 (08:019),3DS Music Park,4002.1360169999994,No Items,Cartridge,150cc,48 Tracks,4160.869439,-158.7334220000007,1:06:42.136017
22/07/04 (08:019),N64 Yoshi Valley,4159.711445999999,No Items,Cartridge,150cc,48 Tracks,4325.308603,-165.59715700000106,1:09:19.711446
22/07/04 (08:019),DS Tick-Tock Clock,4303.608886999999,No Items,Cartridge,150cc,48 Tracks,4474.346151000001,-170.73726400000123,1:11:43.608887
22/07/04 (08:019),3DS Piranha Plant Slide,4464.897892999999,No Items,Cartridge,150cc,48 Tracks,4643.089522,-178.19162900000083,1:14:24.897893
22/07/04 (08:019),Wii Grumble Volcano,4618.92394,No Items,Cartridge,150cc,48 Tracks,4808.680533000001,-189.75659300000098,1:16:58.923940
22/07/04 (08:019),N64 Rainbow Road,4732.129349,No Items,Cartridge,150cc,48 Tracks,4923.904467,-191.77511800000048,1:18:52.129349
22/07/04 (08:019),GCN Yoshi Circuit,4878.980705,No Items,Cartridge,150cc,48 Tracks,5077.495399,-198.51469400000042,1:21:18.980705
22/07/04 (08:019),Excitebike Arena,5020.964091,No Items,Cartridge,150cc,48 Tracks,5221.506801,-200.54271000000062,1:23:40.964091
22/07/04 (08:019),Dragon Driftway,5162.863429,No Items,Cartridge,150cc,48 Tracks,5372.2364370000005,-209.37300800000048,1:26:02.863429
22/07/04 (08:019),Mute City,5317.176443,No Items,Cartridge,150cc,48 Tracks,5526.918362,-209.74191900000005,1:28:37.176443
22/07/04 (08:019),Wii Wario's Gold Mine,5474.900362,No Items,Cartridge,150cc,48 Tracks,5692.702913,-217.80255099999977,1:31:14.900362
22/07/04 (08:019),SNES Rainbow Road,5596.572263,No Items,Cartridge,150cc,48 Tracks,5824.871991,-228.29972799999996,1:33:16.572263
22/07/04 (08:019),Ice Ice Outpost,5737.781355,No Items,Cartridge,150cc,48 Tracks,5979.919275,-242.13792000000012,1:35:37.781355
22/07/04 (08:019),Hyrule Circuit,5886.829167,No Items,Cartridge,150cc,48 Tracks,6138.932402,-252.1032350000005,1:38:06.829167
22/07/04 (08:019),GCN Baby Park,5985.404332,No Items,Cartridge,150cc,48 Tracks,6239.331229,-253.92689700000028,1:39:45.404332
22/07/04 (08:019),GBA Cheese Land,6133.088028,No Items,Cartridge,150cc,48 Tracks,6393.011407,-259.92337899999984,1:42:13.088028
22/07/04 (08:019),Wild Woods,6276.219675,No Items,Cartridge,150cc,48 Tracks,6542.600732,-266.3810569999996,1:44:36.219675
22/07/04 (08:019),Animal Crossing,6421.005256,No Items,Cartridge,150cc,48 Tracks,6684.188382,-263.1831259999999,1:47:01.005256
22/07/04 (08:019),3DS Neo Bowser City,6568.447683,No Items,Cartridge,150cc,48 Tracks,6839.383462000001,-270.93577900000037,1:49:28.447683
22/07/04 (08:019),GBA Ribbon Road,6724.885295,No Items,Cartridge,150cc,48 Tracks,6991.5947510000005,-266.7094560000005,1:52:04.885295
22/07/04 (08:019),Super Bell Subway,6868.753463,No Items,Cartridge,150cc,48 Tracks,7142.543704000001,-273.7902410000006,1:54:28.753463
22/07/04 (08:019),Big Blue,6989.177314,No Items,Cartridge,150cc,48 Tracks,7266.128033000001,-276.9507190000013,1:56:29.177314
