ID,Track,Time,Version,Items,Speed,Category
22/08/23 (08:003),TR,147.046816,150cc,Cartridge,Mushroom Cup,Nitro Cups
22/08/23 (08:005),TR,147.52606,150cc,Cartridge,Mushroom Cup,Nitro Cups
22/08/29 (08:006),TR,147.849887,150cc,Cartridge,Mushroom Cup,Nitro Cups
22/08/24 (09:001),bTB,114.300075,150cc,Cartridge,Lucky Cat Cup,DLC Cups
22/08/29 (09:002),bTB,113.436427,150cc,Cartridge,Lucky Cat Cup,DLC Cups
22/08/29 (09:003),bTB,113.421052,150cc,Cartridge,Lucky Cat Cup,DLC Cups
22/08/24 (09:001),bSR,143.641253,150cc,Cartridge,Lucky Cat Cup,DLC Cups
22/08/29 (09:003),bSR,141.43159,150cc,Cartridge,Lucky Cat Cup,DLC Cups
(09:000),bSG,123.738539,150cc,Cartridge,Lucky Cat Cup,DLC Cups
22/08/24 (09:001),bSG,123.738539,150cc,Cartridge,Lucky Cat Cup,DLC Cups
22/08/29 (09:003),bSG,123.709606,150cc,Cartridge,Lucky Cat Cup,DLC Cups
22/08/24 (09:001),bNH,156.630114,150cc,Cartridge,Lucky Cat Cup,DLC Cups
22/08/29 (09:003),bNH,153.785488,150cc,Cartridge,Lucky Cat Cup,DLC Cups
22/02/20 (10:001),Mario Kart Stadium,135.951707,No Items,Cartridge,150cc,48 Tracks
22/02/23 (10:002),Mario Kart Stadium,130.313486,No Items,Cartridge,150cc,48 Tracks
22/02/25 (10:003),Mario Kart Stadium,132.745151,No Items,Cartridge,150cc,48 Tracks
22/02/27 (10:004),Mario Kart Stadium,131.964295,No Items,Cartridge,150cc,48 Tracks
22/03/07 (10:005),Mario Kart Stadium,132.839551,No Items,Cartridge,150cc,48 Tracks
22/03/13 (10:006),Mario Kart Stadium,131.753976,No Items,Cartridge,150cc,48 Tracks
22/03/15 (10:007),Mario Kart Stadium,131.563786,No Items,Cartridge,150cc,48 Tracks
22/04/05 (10:008),Mario Kart Stadium,131.504708,No Items,Cartridge,150cc,48 Tracks
22/04/19 (10:009),Mario Kart Stadium,130.062011,No Items,Cartridge,150cc,48 Tracks
22/04/19 (10:010),Mario Kart Stadium,130.413971,No Items,Cartridge,150cc,48 Tracks
22/04/23 (10:011),Mario Kart Stadium,129.554563,No Items,Cartridge,150cc,48 Tracks
22/06/06 (10:012),Mario Kart Stadium,129.837703,No Items,Cartridge,150cc,48 Tracks
22/06/06 (10:013),Mario Kart Stadium,129.868771,No Items,Cartridge,150cc,48 Tracks
22/06/06 (10:015),Mario Kart Stadium,129.40581,No Items,Cartridge,150cc,48 Tracks
22/07/04 (10:016),Mario Kart Stadium,129.805291,No Items,Cartridge,150cc,48 Tracks
22/07/04 (10:018),Mario Kart Stadium,128.828902,No Items,Cartridge,150cc,48 Tracks
22/07/04 (10:019),Mario Kart Stadium,128.862327,No Items,Cartridge,150cc,48 Tracks
(10:000),Water Park,137.511559,No Items,Cartridge,150cc,48 Tracks
22/02/20 (10:001),Water Park,139.363493,No Items,Cartridge,150cc,48 Tracks
22/02/23 (10:002),Water Park,138.794012,No Items,Cartridge,150cc,48 Tracks
22/02/25 (10:003),Water Park,139.706727,No Items,Cartridge,150cc,48 Tracks
22/02/27 (10:004),Water Park,141.097707,No Items,Cartridge,150cc,48 Tracks
22/03/07 (10:005),Water Park,136.853504,No Items,Cartridge,150cc,48 Tracks
22/03/13 (10:006),Water Park,137.511557,No Items,Cartridge,150cc,48 Tracks
22/03/15 (10:007),Water Park,136.420722,No Items,Cartridge,150cc,48 Tracks
22/04/05 (10:008),Water Park,135.556066,No Items,Cartridge,150cc,48 Tracks
22/04/19 (10:009),Water Park,137.172005,No Items,Cartridge,150cc,48 Tracks
22/04/19 (10:010),Water Park,134.09314,No Items,Cartridge,150cc,48 Tracks
22/04/23 (10:011),Water Park,135.762353,No Items,Cartridge,150cc,48 Tracks
22/06/06 (10:012),Water Park,133.703511,No Items,Cartridge,150cc,48 Tracks
22/06/06 (10:013),Water Park,133.467796,No Items,Cartridge,150cc,48 Tracks
22/06/06 (10:015),Water Park,133.163868,No Items,Cartridge,150cc,48 Tracks
22/07/04 (10:016),Water Park,133.483416,No Items,Cartridge,150cc,48 Tracks
22/07/04 (10:018),Water Park,133.975664,No Items,Cartridge,150cc,48 Tracks
22/07/04 (10:019),Water Park,132.571369,No Items,Cartridge,150cc,48 Tracks
22/02/20 (10:001),Sweet Sweet Canyon,153.773971,No Items,Cartridge,150cc,48 Tracks
22/02/23 (10:002),Sweet Sweet Canyon,148.698252,No Items,Cartridge,150cc,48 Tracks
22/02/25 (10:003),Sweet Sweet Canyon,147.731083,No Items,Cartridge,150cc,48 Tracks
22/02/27 (10:004),Sweet Sweet Canyon,147.929945,No Items,Cartridge,150cc,48 Tracks
22/03/07 (10:005),Sweet Sweet Canyon,148.88924,No Items,Cartridge,150cc,48 Tracks
22/03/13 (10:006),Sweet Sweet Canyon,148.822487,No Items,Cartridge,150cc,48 Tracks
22/03/15 (10:007),Sweet Sweet Canyon,149.658859,No Items,Cartridge,150cc,48 Tracks
22/04/05 (10:008),Sweet Sweet Canyon,147.291788,No Items,Cartridge,150cc,48 Tracks
22/04/19 (10:009),Sweet Sweet Canyon,146.255127,No Items,Cartridge,150cc,48 Tracks
22/04/19 (10:010),Sweet Sweet Canyon,148.040851,No Items,Cartridge,150cc,48 Tracks
22/04/23 (10:011),Sweet Sweet Canyon,146.989306,No Items,Cartridge,150cc,48 Tracks
22/06/06 (10:012),Sweet Sweet Canyon,146.347665,No Items,Cartridge,150cc,48 Tracks
22/06/06 (10:013),Sweet Sweet Canyon,146.405407,No Items,Cartridge,150cc,48 Tracks
22/06/06 (10:015),Sweet Sweet Canyon,145.574997,No Items,Cartridge,150cc,48 Tracks
22/07/04 (10:016),Sweet Sweet Canyon,147.046246,No Items,Cartridge,150cc,48 Tracks
22/07/04 (10:018),Sweet Sweet Canyon,146.187125,No Items,Cartridge,150cc,48 Tracks
22/07/04 (10:019),Sweet Sweet Canyon,145.478011,No Items,Cartridge,150cc,48 Tracks
22/02/20 (10:001),Thwomp Ruins,158.786954,No Items,Cartridge,150cc,48 Tracks
22/02/23 (10:002),Thwomp Ruins,152.105226,No Items,Cartridge,150cc,48 Tracks
22/02/25 (10:003),Thwomp Ruins,151.847036,No Items,Cartridge,150cc,48 Tracks
22/02/27 (10:004),Thwomp Ruins,151.511204,No Items,Cartridge,150cc,48 Tracks
22/03/07 (10:005),Thwomp Ruins,155.560454,No Items,Cartridge,150cc,48 Tracks
22/03/13 (10:006),Thwomp Ruins,152.150904,No Items,Cartridge,150cc,48 Tracks
22/03/15 (10:007),Thwomp Ruins,150.984189,No Items,Cartridge,150cc,48 Tracks
22/04/05 (10:008),Thwomp Ruins,150.853649,No Items,Cartridge,150cc,48 Tracks
22/04/19 (10:010),Thwomp Ruins,154.081751,No Items,Cartridge,150cc,48 Tracks
22/04/23 (10:011),Thwomp Ruins,149.428031,No Items,Cartridge,150cc,48 Tracks
22/06/06 (10:012),Thwomp Ruins,147.256045,No Items,Cartridge,150cc,48 Tracks
22/06/06 (10:013),Thwomp Ruins,148.983048,No Items,Cartridge,150cc,48 Tracks
22/06/06 (10:015),Thwomp Ruins,147.848519,No Items,Cartridge,150cc,48 Tracks
22/07/04 (10:016),Thwomp Ruins,148.683553,No Items,Cartridge,150cc,48 Tracks
22/07/04 (10:019),Thwomp Ruins,148.295251,No Items,Cartridge,150cc,48 Tracks
22/02/20 (10:001),Mario Circuit,147.887286,No Items,Cartridge,150cc,48 Tracks
22/02/23 (10:002),Mario Circuit,147.466615,No Items,Cartridge,150cc,48 Tracks
22/02/25 (10:003),Mario Circuit,147.658331,No Items,Cartridge,150cc,48 Tracks
22/02/27 (10:004),Mario Circuit,146.153595,No Items,Cartridge,150cc,48 Tracks
22/03/07 (10:005),Mario Circuit,146.268613,No Items,Cartridge,150cc,48 Tracks
22/03/13 (10:006),Mario Circuit,145.868915,No Items,Cartridge,150cc,48 Tracks
22/03/15 (10:007),Mario Circuit,146.233718,No Items,Cartridge,150cc,48 Tracks
22/04/05 (10:008),Mario Circuit,144.811357,No Items,Cartridge,150cc,48 Tracks
22/04/19 (10:010),Mario Circuit,145.180053,No Items,Cartridge,150cc,48 Tracks
22/04/23 (10:011),Mario Circuit,142.47617,No Items,Cartridge,150cc,48 Tracks
22/06/06 (10:012),Mario Circuit,142.585868,No Items,Cartridge,150cc,48 Tracks
22/06/06 (10:013),Mario Circuit,143.388049,No Items,Cartridge,150cc,48 Tracks
22/06/06 (10:015),Mario Circuit,143.217344,No Items,Cartridge,150cc,48 Tracks
22/07/04 (10:016),Mario Circuit,141.97631,No Items,Cartridge,150cc,48 Tracks
22/07/04 (10:019),Mario Circuit,141.787151,No Items,Cartridge,150cc,48 Tracks
22/02/20 (10:001),Toad Harbor,167.618421,No Items,Cartridge,150cc,48 Tracks
22/02/23 (10:002),Toad Harbor,166.970097,No Items,Cartridge,150cc,48 Tracks
22/02/25 (10:003),Toad Harbor,170.961508,No Items,Cartridge,150cc,48 Tracks
22/02/27 (10:004),Toad Harbor,167.127725,No Items,Cartridge,150cc,48 Tracks
22/03/07 (10:005),Toad Harbor,167.031507,No Items,Cartridge,150cc,48 Tracks
22/03/13 (10:006),Toad Harbor,166.115141,No Items,Cartridge,150cc,48 Tracks
22/03/15 (10:007),Toad Harbor,170.677464,No Items,Cartridge,150cc,48 Tracks
22/04/05 (10:008),Toad Harbor,165.179412,No Items,Cartridge,150cc,48 Tracks
22/04/19 (10:010),Toad Harbor,164.035738,No Items,Cartridge,150cc,48 Tracks
22/04/23 (10:011),Toad Harbor,165.568048,No Items,Cartridge,150cc,48 Tracks
22/06/06 (10:012),Toad Harbor,165.255105,No Items,Cartridge,150cc,48 Tracks
22/06/06 (10:013),Toad Harbor,164.950424,No Items,Cartridge,150cc,48 Tracks
22/06/06 (10:015),Toad Harbor,162.38184,No Items,Cartridge,150cc,48 Tracks
22/07/04 (10:016),Toad Harbor,162.023745,No Items,Cartridge,150cc,48 Tracks
22/07/04 (10:019),Toad Harbor,162.122393,No Items,Cartridge,150cc,48 Tracks
22/02/20 (10:001),Twisted Mansion,158.192552,No Items,Cartridge,150cc,48 Tracks
22/02/23 (10:002),Twisted Mansion,156.731463,No Items,Cartridge,150cc,48 Tracks
22/02/25 (10:003),Twisted Mansion,157.517302,No Items,Cartridge,150cc,48 Tracks
22/02/27 (10:004),Twisted Mansion,155.803605,No Items,Cartridge,150cc,48 Tracks
22/03/07 (10:005),Twisted Mansion,157.753004,No Items,Cartridge,150cc,48 Tracks
22/03/13 (10:006),Twisted Mansion,156.441962,No Items,Cartridge,150cc,48 Tracks
22/03/15 (10:007),Twisted Mansion,155.723532,No Items,Cartridge,150cc,48 Tracks
22/04/05 (10:008),Twisted Mansion,154.583817,No Items,Cartridge,150cc,48 Tracks
22/04/19 (10:010),Twisted Mansion,153.086301,No Items,Cartridge,150cc,48 Tracks
22/04/23 (10:011),Twisted Mansion,152.92993,No Items,Cartridge,150cc,48 Tracks
22/06/06 (10:012),Twisted Mansion,154.525744,No Items,Cartridge,150cc,48 Tracks
22/06/06 (10:013),Twisted Mansion,156.443393,No Items,Cartridge,150cc,48 Tracks
22/06/06 (10:015),Twisted Mansion,153.010401,No Items,Cartridge,150cc,48 Tracks
22/07/04 (10:016),Twisted Mansion,154.58527,No Items,Cartridge,150cc,48 Tracks
22/07/04 (10:019),Twisted Mansion,153.09684,No Items,Cartridge,150cc,48 Tracks
22/02/20 (10:001),Shy Guy Falls,164.912317,No Items,Cartridge,150cc,48 Tracks
22/02/23 (10:002),Shy Guy Falls,163.327739,No Items,Cartridge,150cc,48 Tracks
22/02/25 (10:003),Shy Guy Falls,162.706286,No Items,Cartridge,150cc,48 Tracks
22/02/27 (10:004),Shy Guy Falls,165.990252,No Items,Cartridge,150cc,48 Tracks
22/03/07 (10:005),Shy Guy Falls,162.966186,No Items,Cartridge,150cc,48 Tracks
22/03/13 (10:006),Shy Guy Falls,161.641165,No Items,Cartridge,150cc,48 Tracks
22/03/15 (10:007),Shy Guy Falls,162.213402,No Items,Cartridge,150cc,48 Tracks
22/04/05 (10:008),Shy Guy Falls,161.062495,No Items,Cartridge,150cc,48 Tracks
22/04/19 (10:010),Shy Guy Falls,161.976414,No Items,Cartridge,150cc,48 Tracks
22/04/23 (10:011),Shy Guy Falls,160.565052,No Items,Cartridge,150cc,48 Tracks
22/06/06 (10:012),Shy Guy Falls,159.843511,No Items,Cartridge,150cc,48 Tracks
22/06/06 (10:013),Shy Guy Falls,169.187269,No Items,Cartridge,150cc,48 Tracks
22/06/06 (10:015),Shy Guy Falls,160.046929,No Items,Cartridge,150cc,48 Tracks
22/07/04 (10:016),Shy Guy Falls,159.750581,No Items,Cartridge,150cc,48 Tracks
22/07/04 (10:019),Shy Guy Falls,159.589834,No Items,Cartridge,150cc,48 Tracks
22/02/20 (10:001),Sunshine Airport,161.372063,No Items,Cartridge,150cc,48 Tracks
22/02/23 (10:002),Sunshine Airport,163.323212,No Items,Cartridge,150cc,48 Tracks
22/02/25 (10:003),Sunshine Airport,164.189658,No Items,Cartridge,150cc,48 Tracks
22/02/27 (10:004),Sunshine Airport,159.57759,No Items,Cartridge,150cc,48 Tracks
22/03/07 (10:005),Sunshine Airport,160.977239,No Items,Cartridge,150cc,48 Tracks
22/03/13 (10:006),Sunshine Airport,159.188559,No Items,Cartridge,150cc,48 Tracks
22/03/15 (10:007),Sunshine Airport,159.117203,No Items,Cartridge,150cc,48 Tracks
22/04/05 (10:008),Sunshine Airport,158.631461,No Items,Cartridge,150cc,48 Tracks
22/04/19 (10:010),Sunshine Airport,160.294877,No Items,Cartridge,150cc,48 Tracks
22/04/23 (10:011),Sunshine Airport,160.685179,No Items,Cartridge,150cc,48 Tracks
22/06/06 (10:012),Sunshine Airport,156.698586,No Items,Cartridge,150cc,48 Tracks
22/06/06 (10:015),Sunshine Airport,156.253399,No Items,Cartridge,150cc,48 Tracks
22/07/04 (10:016),Sunshine Airport,156.634889,No Items,Cartridge,150cc,48 Tracks
22/07/04 (10:019),Sunshine Airport,156.205162,No Items,Cartridge,150cc,48 Tracks
22/02/20 (10:001),Dolphin Shoals,162.519826,No Items,Cartridge,150cc,48 Tracks
22/02/23 (10:002),Dolphin Shoals,158.054608,No Items,Cartridge,150cc,48 Tracks
22/02/25 (10:003),Dolphin Shoals,158.913516,No Items,Cartridge,150cc,48 Tracks
22/02/27 (10:004),Dolphin Shoals,157.379268,No Items,Cartridge,150cc,48 Tracks
22/03/07 (10:005),Dolphin Shoals,159.631849,No Items,Cartridge,150cc,48 Tracks
22/03/13 (10:006),Dolphin Shoals,156.55512,No Items,Cartridge,150cc,48 Tracks
22/03/15 (10:007),Dolphin Shoals,157.025704,No Items,Cartridge,150cc,48 Tracks
22/04/05 (10:008),Dolphin Shoals,156.447306,No Items,Cartridge,150cc,48 Tracks
22/04/19 (10:010),Dolphin Shoals,157.061642,No Items,Cartridge,150cc,48 Tracks
22/04/23 (10:011),Dolphin Shoals,154.131633,No Items,Cartridge,150cc,48 Tracks
22/06/06 (10:012),Dolphin Shoals,155.163055,No Items,Cartridge,150cc,48 Tracks
22/06/06 (10:015),Dolphin Shoals,154.675396,No Items,Cartridge,150cc,48 Tracks
22/07/04 (10:016),Dolphin Shoals,153.11301,No Items,Cartridge,150cc,48 Tracks
22/07/04 (10:019),Dolphin Shoals,153.975834,No Items,Cartridge,150cc,48 Tracks
22/02/20 (10:001),Electrodrome,163.026233,No Items,Cartridge,150cc,48 Tracks
22/02/23 (10:002),Electrodrome,161.866162,No Items,Cartridge,150cc,48 Tracks
22/02/25 (10:003),Electrodrome,159.887879,No Items,Cartridge,150cc,48 Tracks
22/02/27 (10:004),Electrodrome,160.378215,No Items,Cartridge,150cc,48 Tracks
22/03/07 (10:005),Electrodrome,161.957417,No Items,Cartridge,150cc,48 Tracks
22/03/13 (10:006),Electrodrome,160.053875,No Items,Cartridge,150cc,48 Tracks
22/03/15 (10:007),Electrodrome,159.032978,No Items,Cartridge,150cc,48 Tracks
22/04/05 (10:008),Electrodrome,158.954557,No Items,Cartridge,150cc,48 Tracks
22/04/19 (10:010),Electrodrome,158.429636,No Items,Cartridge,150cc,48 Tracks
22/04/23 (10:011),Electrodrome,157.389296,No Items,Cartridge,150cc,48 Tracks
22/06/06 (10:012),Electrodrome,159.302008,No Items,Cartridge,150cc,48 Tracks
22/06/06 (10:015),Electrodrome,158.351062,No Items,Cartridge,150cc,48 Tracks
22/07/04 (10:016),Electrodrome,157.113595,No Items,Cartridge,150cc,48 Tracks
22/07/04 (10:019),Electrodrome,156.424165,No Items,Cartridge,150cc,48 Tracks
22/02/20 (10:001),Mount Wario,149.275129,No Items,Cartridge,150cc,48 Tracks
22/02/23 (10:002),Mount Wario,150.231518,No Items,Cartridge,150cc,48 Tracks
22/02/25 (10:003),Mount Wario,149.299541,No Items,Cartridge,150cc,48 Tracks
22/02/27 (10:004),Mount Wario,146.838617,No Items,Cartridge,150cc,48 Tracks
22/03/07 (10:005),Mount Wario,146.814981,No Items,Cartridge,150cc,48 Tracks
22/03/13 (10:006),Mount Wario,144.570582,No Items,Cartridge,150cc,48 Tracks
22/03/15 (10:007),Mount Wario,145.786748,No Items,Cartridge,150cc,48 Tracks
22/04/05 (10:008),Mount Wario,146.531388,No Items,Cartridge,150cc,48 Tracks
22/04/19 (10:010),Mount Wario,146.037166,No Items,Cartridge,150cc,48 Tracks
22/04/23 (10:011),Mount Wario,144.519501,No Items,Cartridge,150cc,48 Tracks
22/06/06 (10:012),Mount Wario,149.467172,No Items,Cartridge,150cc,48 Tracks
22/06/06 (10:015),Mount Wario,144.09898,No Items,Cartridge,150cc,48 Tracks
22/07/04 (10:016),Mount Wario,142.920051,No Items,Cartridge,150cc,48 Tracks
22/07/04 (10:019),Mount Wario,146.391108,No Items,Cartridge,150cc,48 Tracks
22/02/20 (10:001),Cloudtop Cruise,166.04393,No Items,Cartridge,150cc,48 Tracks
22/02/23 (10:002),Cloudtop Cruise,160.329253,No Items,Cartridge,150cc,48 Tracks
22/02/25 (10:003),Cloudtop Cruise,162.060031,No Items,Cartridge,150cc,48 Tracks
22/02/27 (10:004),Cloudtop Cruise,167.021821,No Items,Cartridge,150cc,48 Tracks
22/03/07 (10:005),Cloudtop Cruise,163.910679,No Items,Cartridge,150cc,48 Tracks
22/03/13 (10:006),Cloudtop Cruise,161.416248,No Items,Cartridge,150cc,48 Tracks
22/03/15 (10:007),Cloudtop Cruise,162.102259,No Items,Cartridge,150cc,48 Tracks
22/04/05 (10:008),Cloudtop Cruise,160.468142,No Items,Cartridge,150cc,48 Tracks
22/04/19 (10:010),Cloudtop Cruise,159.83661,No Items,Cartridge,150cc,48 Tracks
22/04/23 (10:011),Cloudtop Cruise,158.639644,No Items,Cartridge,150cc,48 Tracks
22/06/06 (10:012),Cloudtop Cruise,164.037775,No Items,Cartridge,150cc,48 Tracks
22/06/06 (10:015),Cloudtop Cruise,162.05866,No Items,Cartridge,150cc,48 Tracks
22/07/04 (10:019),Cloudtop Cruise,157.435449,No Items,Cartridge,150cc,48 Tracks
22/02/20 (10:001),Bone-Dry Dunes,159.12439,No Items,Cartridge,150cc,48 Tracks
22/02/23 (10:002),Bone-Dry Dunes,158.51818600000001,No Items,Cartridge,150cc,48 Tracks
22/02/25 (10:003),Bone-Dry Dunes,155.617118,No Items,Cartridge,150cc,48 Tracks
22/02/27 (10:004),Bone-Dry Dunes,157.666336,No Items,Cartridge,150cc,48 Tracks
22/03/07 (10:005),Bone-Dry Dunes,157.398812,No Items,Cartridge,150cc,48 Tracks
22/03/13 (10:006),Bone-Dry Dunes,155.541155,No Items,Cartridge,150cc,48 Tracks
22/03/15 (10:007),Bone-Dry Dunes,155.88259299999999,No Items,Cartridge,150cc,48 Tracks
22/04/05 (10:008),Bone-Dry Dunes,154.267419,No Items,Cartridge,150cc,48 Tracks
22/04/19 (10:010),Bone-Dry Dunes,152.662363,No Items,Cartridge,150cc,48 Tracks
22/04/23 (10:011),Bone-Dry Dunes,155.294674,No Items,Cartridge,150cc,48 Tracks
22/06/06 (10:015),Bone-Dry Dunes,154.02902,No Items,Cartridge,150cc,48 Tracks
22/07/04 (10:019),Bone-Dry Dunes,151.494373,No Items,Cartridge,150cc,48 Tracks
22/02/20 (10:001),Bowser's Castle,167.638137,No Items,Cartridge,150cc,48 Tracks
22/02/23 (10:002),Bowser's Castle,171.63944,No Items,Cartridge,150cc,48 Tracks
22/02/25 (10:003),Bowser's Castle,164.866893,No Items,Cartridge,150cc,48 Tracks
22/02/27 (10:004),Bowser's Castle,165.132071,No Items,Cartridge,150cc,48 Tracks
22/03/07 (10:005),Bowser's Castle,164.968884,No Items,Cartridge,150cc,48 Tracks
22/03/13 (10:006),Bowser's Castle,165.037172,No Items,Cartridge,150cc,48 Tracks
22/03/15 (10:007),Bowser's Castle,163.12869,No Items,Cartridge,150cc,48 Tracks
22/04/05 (10:008),Bowser's Castle,162.974514,No Items,Cartridge,150cc,48 Tracks
22/04/19 (10:010),Bowser's Castle,166.032246,No Items,Cartridge,150cc,48 Tracks
22/04/23 (10:011),Bowser's Castle,162.474133,No Items,Cartridge,150cc,48 Tracks
22/06/06 (10:015),Bowser's Castle,167.259061,No Items,Cartridge,150cc,48 Tracks
22/07/04 (10:019),Bowser's Castle,166.267248,No Items,Cartridge,150cc,48 Tracks
22/02/20 (10:001),Rainbow Road,164.266,No Items,Cartridge,150cc,48 Tracks
22/02/23 (10:002),Rainbow Road,166.824412,No Items,Cartridge,150cc,48 Tracks
22/02/25 (10:003),Rainbow Road,167.829479,No Items,Cartridge,150cc,48 Tracks
22/02/27 (10:004),Rainbow Road,170.13433,No Items,Cartridge,150cc,48 Tracks
22/03/07 (10:005),Rainbow Road,163.289821,No Items,Cartridge,150cc,48 Tracks
22/03/13 (10:006),Rainbow Road,161.143797,No Items,Cartridge,150cc,48 Tracks
22/03/15 (10:007),Rainbow Road,163.797763,No Items,Cartridge,150cc,48 Tracks
22/04/05 (10:008),Rainbow Road,161.64092,No Items,Cartridge,150cc,48 Tracks
22/04/19 (10:010),Rainbow Road,168.18726,No Items,Cartridge,150cc,48 Tracks
22/04/23 (10:011),Rainbow Road,159.349466,No Items,Cartridge,150cc,48 Tracks
22/06/06 (10:015),Rainbow Road,159.104278,No Items,Cartridge,150cc,48 Tracks
22/07/04 (10:019),Rainbow Road,160.764005,No Items,Cartridge,150cc,48 Tracks
22/02/20 (10:001),(Wii) Moo Moo Meadows,122.428628,No Items,Cartridge,150cc,48 Tracks
22/02/23 (10:002),(Wii) Moo Moo Meadows,124.172353,No Items,Cartridge,150cc,48 Tracks
22/02/25 (10:003),(Wii) Moo Moo Meadows,122.428954,No Items,Cartridge,150cc,48 Tracks
22/02/27 (10:004),(Wii) Moo Moo Meadows,122.441289,No Items,Cartridge,150cc,48 Tracks
22/03/07 (10:005),(Wii) Moo Moo Meadows,122.026484,No Items,Cartridge,150cc,48 Tracks
22/03/13 (10:006),(Wii) Moo Moo Meadows,122.618247,No Items,Cartridge,150cc,48 Tracks
22/03/15 (10:007),(Wii) Moo Moo Meadows,122.235345,No Items,Cartridge,150cc,48 Tracks
22/04/05 (10:008),(Wii) Moo Moo Meadows,120.599182,No Items,Cartridge,150cc,48 Tracks
22/04/19 (10:010),(Wii) Moo Moo Meadows,119.857067,No Items,Cartridge,150cc,48 Tracks
22/04/23 (10:011),(Wii) Moo Moo Meadows,119.833038,No Items,Cartridge,150cc,48 Tracks
22/06/06 (10:015),(Wii) Moo Moo Meadows,119.648303,No Items,Cartridge,150cc,48 Tracks
22/07/04 (10:019),(Wii) Moo Moo Meadows,119.304264,No Items,Cartridge,150cc,48 Tracks
22/02/20 (10:001),(GBA) Mario Circuit,125.830528,No Items,Cartridge,150cc,48 Tracks
22/02/23 (10:002),(GBA) Mario Circuit,125.354729,No Items,Cartridge,150cc,48 Tracks
22/02/25 (10:003),(GBA) Mario Circuit,126.199514,No Items,Cartridge,150cc,48 Tracks
22/02/27 (10:004),(GBA) Mario Circuit,126.759288,No Items,Cartridge,150cc,48 Tracks
22/03/07 (10:005),(GBA) Mario Circuit,125.334398,No Items,Cartridge,150cc,48 Tracks
22/03/13 (10:006),(GBA) Mario Circuit,123.865206,No Items,Cartridge,150cc,48 Tracks
22/03/15 (10:007),(GBA) Mario Circuit,124.586005,No Items,Cartridge,150cc,48 Tracks
22/04/05 (10:008),(GBA) Mario Circuit,123.32879,No Items,Cartridge,150cc,48 Tracks
22/04/19 (10:010),(GBA) Mario Circuit,121.876005,No Items,Cartridge,150cc,48 Tracks
22/04/23 (10:011),(GBA) Mario Circuit,125.085439,No Items,Cartridge,150cc,48 Tracks
22/06/06 (10:015),(GBA) Mario Circuit,121.635779,No Items,Cartridge,150cc,48 Tracks
22/07/04 (10:019),(GBA) Mario Circuit,122.80498,No Items,Cartridge,150cc,48 Tracks
22/02/20 (10:001),(DS) Cheep Cheep Beach,150.348572,No Items,Cartridge,150cc,48 Tracks
22/02/23 (10:002),(DS) Cheep Cheep Beach,148.227032,No Items,Cartridge,150cc,48 Tracks
22/02/25 (10:003),(DS) Cheep Cheep Beach,148.398508,No Items,Cartridge,150cc,48 Tracks
22/02/27 (10:004),(DS) Cheep Cheep Beach,148.203193,No Items,Cartridge,150cc,48 Tracks
22/03/07 (10:005),(DS) Cheep Cheep Beach,146.797452,No Items,Cartridge,150cc,48 Tracks
22/03/13 (10:006),(DS) Cheep Cheep Beach,146.310089,No Items,Cartridge,150cc,48 Tracks
22/03/15 (10:007),(DS) Cheep Cheep Beach,148.012097,No Items,Cartridge,150cc,48 Tracks
22/04/05 (10:008),(DS) Cheep Cheep Beach,147.630503,No Items,Cartridge,150cc,48 Tracks
22/04/19 (10:010),(DS) Cheep Cheep Beach,148.108059,No Items,Cartridge,150cc,48 Tracks
22/04/23 (10:011),(DS) Cheep Cheep Beach,144.492787,No Items,Cartridge,150cc,48 Tracks
22/06/06 (10:015),(DS) Cheep Cheep Beach,144.751013,No Items,Cartridge,150cc,48 Tracks
22/07/04 (10:019),(DS) Cheep Cheep Beach,146.188516,No Items,Cartridge,150cc,48 Tracks
22/02/20 (10:001),(N64) Toad's Turnpike,147.730741,No Items,Cartridge,150cc,48 Tracks
22/02/23 (10:002),(N64) Toad's Turnpike,147.067605,No Items,Cartridge,150cc,48 Tracks
22/02/25 (10:003),(N64) Toad's Turnpike,146.511079,No Items,Cartridge,150cc,48 Tracks
22/02/27 (10:004),(N64) Toad's Turnpike,145.897467,No Items,Cartridge,150cc,48 Tracks
22/03/07 (10:005),(N64) Toad's Turnpike,148.312836,No Items,Cartridge,150cc,48 Tracks
22/03/13 (10:006),(N64) Toad's Turnpike,147.242748,No Items,Cartridge,150cc,48 Tracks
22/03/15 (10:007),(N64) Toad's Turnpike,146.21115,No Items,Cartridge,150cc,48 Tracks
22/04/05 (10:008),(N64) Toad's Turnpike,146.043126,No Items,Cartridge,150cc,48 Tracks
22/04/19 (10:010),(N64) Toad's Turnpike,146.32538,No Items,Cartridge,150cc,48 Tracks
22/04/23 (10:011),(N64) Toad's Turnpike,142.75698,No Items,Cartridge,150cc,48 Tracks
22/06/06 (10:015),(N64) Toad's Turnpike,144.866926,No Items,Cartridge,150cc,48 Tracks
22/07/04 (10:019),(N64) Toad's Turnpike,140.805962,No Items,Cartridge,150cc,48 Tracks
22/02/20 (10:001),(GCN) Dry Dry Desert,175.277391,No Items,Cartridge,150cc,48 Tracks
22/02/23 (10:002),(GCN) Dry Dry Desert,173.946395,No Items,Cartridge,150cc,48 Tracks
22/02/25 (10:003),(GCN) Dry Dry Desert,178.377743,No Items,Cartridge,150cc,48 Tracks
